"","permno","ticker","cusip","company_name","exchange"
"1522",16764,"GPMT","38741L10","GRANITE POINT MORTGAGE TRUST INC","NYSE"
"1523",16765,"MYO","62857J10","MYOMO INC","AMEX"
"1524",16768,"PLYM","72964010","PLYMOUTH INDUSTRIAL REIT INC","AMEX"
"1525",16770,"SAFE","78649D10","SAFETY INCOME & GROWTH INC","NYSE"
"1526",16771,"MGY","55966310","MAGNOLIA OIL & GAS CORP","NYSE"
"1527",16791,"TBN","06627910","BANKERS NOTE INC","AMEX"
"1528",16791,"VIS","91832210","VSI HOLDINGS INC/GA","AMEX"
"1529",16803,"NAC","63512810","NATL CAN","NYSE"
"1530",16809,"JBGS","46590V10","JBG SMITH PROPERTIES","NYSE"
"1531",16813,"TRTX","87266M10","TPG RE FINANCE TRUST INC","NYSE"
"1532",16836,"AUG","05208W10","AURYN RESOURCES INC","AMEX"
"1533",16837,"BBX","05491N10","BBX CAPITAL CORP","NYSE"
"1534",16844,"SMTS","82639W10","SIERRA METALS INC","AMEX"
"1535",16849,"CMCL","G1757E11","CALEDONIA MINING CORPORATION PLC","AMEX"
"1536",16851,"DWDP","26078J10","DOWDUPONT INC","NYSE"
"1537",16864,"NRCG","62937510","NRC GROUP HOLDINGS CORP","AMEX"
"1538",16865,"KL","49741E10","KIRKLAND LAKE GOLD LTD","NYSE"
"1539",16866,"RNGR","75282U10","RANGER ENERGY SERVICES INC","NYSE"
"1540",16870,"PET","69423210","PACIFIC ENTERP","NYSE"
"1541",16875,"VNTR","G9329Z10","VENATOR MATERIALS PLC","NYSE"
"1542",16890,"BN","06682110","BANTA GEORGE INC","NYSE"
"1543",16915,"CTEK","23258P10","AUXILIO INC","AMEX"
"1544",16917,"BKI","09215C10","BLACK KNIGHT INC","NYSE"
"1545",16920,"HBB","40701T10","HAMILTON BEACH BRANDS HOLDING CO","NYSE"
"1546",16939,"MDA","55428210","MACDONALD DETTWILER & ASSOC LTD","NYSE"
"1547",16939,"MAXR","57778L10","MAXAR TECHNOLOGIES LTD","NYSE"
"1548",16940,"BSTI","08653C10","BEST INC","NYSE"
"1549",16957,"OMP","67420T20","OASIS MIDSTREAM PARTNERS LP","NYSE"
"1550",16961,"PQG","73943T10","PQ GROUP HOLDINGS INC","NYSE"
"1551",16962,"RYB","74979W10","RYB EDUCATION INC","NYSE"
"1552",16963,"DESP","G2735810","DESPEGAR.COM CORP","NYSE"
"1553",16965,"FOR","34623210","FORESTAR GROUP INC","NYSE"
"1554",16966,"SWCH","87105L10","SWITCH INC","NYSE"
"1555",16978,"BRR","06848020","BARRETT RES CORP","NYSE"
"1556",17002,"BPMP","0556EL10","BP MIDSTREAM PARTNERS LP","NYSE"
"1557",17005,"MES","58574510","CVS CORPORATION","NYSE"
"1558",17005,"CVS","58574510","CVS CORPORATION","NYSE"
"1559",17005,"CVS","12665010","CVS CORPORATION","NYSE"
"1560",17017,"NES","67091K30","NUVERRA ENVIRONMENTAL SOLUTIONS","AMEX"
"1561",17019,"QD","74779810","QUDIAN INC","NYSE"
"1562",17023,"SE","81141R10","SEA LTD","NYSE"
"1563",17033,"NEXA","L6735910","NEXA RESOURCES SA","NYSE"
"1564",17035,"AQUA","30057T10","EVOQUA WATER TECHNOLOGIES CORP","NYSE"
"1565",17036,"CNNE","13765N10","CANNAE HOLDINGS INC","NYSE"
"1566",17037,"SAIL","78781P10","SAILPOINT TECHNOLOGIES HOLDINGS","NYSE"
"1567",17039,"CEIX","20854L10","CONSOL ENERGY INC","NYSE"
"1568",17040,"DLPH","G2709G10","DELPHI TECHNOLOGIES PLC","NYSE"
"1569",17046,"AQ","03842Q10","AQUANTIA CORP","NYSE"
"1570",17047,"BXG","09629F10","BLUEGREEN VACATIONS CORP","NYSE"
"1571",17050,"CCT","21988010","CORPORATE CAPITAL TRUST INC","NYSE"
"1572",17058,"FEDU","35101A10","FOUR SEASONS EDUCATION (CAYMAN)","NYSE"
"1573",17073,"ESTE","27032D20","EARTHSTONE ENERGY INC","AMEX"
"1574",17073,"ESTE","27032D30","EARTHSTONE ENERGY INC","NYSE"
"1575",17079,"GLF","40262950","GULFMARK OFFSHORE INC","AMEX"
"1576",17088,"JT","47738D10","JIANPU TECHNOLOGY INC","NYSE"
"1577",17092,"LOMA","54150E10","LOMA NEGRA COMPANIA INDUSTRIAL A","NYSE"
"1578",17093,"MCB","59177410","METROPOLITAN BANK HOLDING CORP","NYSE"
"1579",17094,"PPDF","69354V10","PPDAI GROUP INC","NYSE"
"1580",17097,"SEND","81688310","SENDGRID INC","NYSE"
"1581",17098,"SOGO","83409V10","SOGOU INC","NYSE"
"1582",17100,"LOV","84651710","SPARK NETWORKS SE","AMEX"
"1583",17144,"GIS","37033410","GENERAL MLS INC","NYSE"
"1584",17178,"CURO","23131L10","CURO GROUP HOLDINGS CORP","NYSE"
"1585",17182,"FTNW","30283R40","FTE NETWORKS INC","AMEX"
"1586",17209,"BAY","07273030","BAYER AG","NYSE"
"1587",17221,"LBRT","53115L10","LIBERTY OILFIELD SERVICES INC","NYSE"
"1588",17223,"ADT","00090Q10","ADT INC","NYSE"
"1589",17226,"COLD","03064D10","AMERICOLD REALTY TRUST","NYSE"
"1590",17227,"GTES","G3910810","GATES INDUSTRIAL CORPORATION PLC","NYSE"
"1591",17234,"AVYA","05351X10","AVAYA HOLDINGS CORP","NYSE"
"1592",17240,"ARH","03304710","ANCHOR HOCKING","NYSE"
"1593",17250,"LAC","53680Q20","LITHIUM AMERICAS CORP","NYSE"
"1594",17251,"NINE","65441V10","NINE ENERGY SERVICE INC","NYSE"
"1595",17252,"AGS","72814N10","PLAYAGS INC","NYSE"
"1596",17254,"PAGS","G6870710","PAGSEGURO DIGITAL LTD","NYSE"
"1597",17273,"FTSI","30283W10","FTS INTERNATIONAL INC","NYSE"
"1598",17277,"TW","89336410","TRANSWORLD CP","NYSE"
"1599",17277,"TW","89407610","TRANSWORLD CP DE","NYSE"
"1600",17277,"TWT","89407610","TRANSWORLD CP DE","NYSE"
"1601",17278,"NII","63654010","NATL INTERGROUP","NYSE"
"1602",17278,"NII","35190410","AVATEX CORP","NYSE"
"1603",17278,"FOX","35190410","AVATEX CORP","NYSE"
"1604",17278,"AAV","05349F10","AVATEX CORP","NYSE"
"1605",17279,"LO","54414710","LORILLARD INC","NYSE"
"1606",17281,"WHD","12720310","CACTUS INC","NYSE"
"1607",17286,"CEPU","15503820","CENTRAL PUERTO SA","NYSE"
"1608",17287,"CLNC","19626A10","COLONY NORTHSTAR CREDIT REAL EST","NYSE"
"1609",17287,"CLNC","19625T10","COLONY CREDIT REAL ESTATE INC","NYSE"
"1610",17301,"HMI","44331K10","HUAMI CORP","NYSE"
"1611",17304,"ALS","01951910","ALLIED STORES","NYSE"
"1612",17306,"QES","74875T10","QUINTANA ENERGY SERVICES INC","NYSE"
"1613",17307,"VICI","92565210","VICI PROPERTIES INC","NYSE"
"1614",17308,"HUD","G4640810","HUDSON LTD","NYSE"
"1615",17310,"CAAP","L1995B10","CORPORACION AMERICA AIRPORTS SA","NYSE"
"1616",17337,"WHX","92924810","WHX CORPORATION","NYSE"
"1617",17337,"WHX","92924840","WHX CORPORATION","NYSE"
"1618",17374,"RCUS","03969F10","ARCUS BIOSCIENCES INC","NYSE"
"1619",17378,"GHG","39579V10","GREENTREE HOSPITALITY GROUP LTD","NYSE"
"1620",17379,"ONE","68276W10","ONESMART INTERNATIONAL EDUCATION","NYSE"
"1621",17380,"STG","86740P10","SUNLANDS ONLINE EDUCATION GROUP","NYSE"
"1622",17382,"ZUO","98983V10","ZUORA INC","NYSE"
"1623",17443,"LEH","52503010","LEHIGH VALLEY","NYSE"
"1624",17443,"LVI","50243910","LVI GROUP","NYSE"
"1625",17443,"LVI","50243940","LEHIGH GROUP INCORPORATED","NYSE"
"1626",17443,"LVI","52481610","LEHIGH GROUP INCORPORATED","NYSE"
"1627",17443,"LEI","52481610","LEHIGH GROUP INCORPORATED","NYSE"
"1628",17478,"MHP","58064510","MCGRAW-HILL COMPANIES INCORPORAT","NYSE"
"1629",17478,"MHFI","58064510","MCGRAW-HILL COMPANIES INCORPORAT","NYSE"
"1630",17478,"SPGI","78409V10","S&P GLOBAL INC","NYSE"
"1631",17523,"SPA","84723510","SPARTON CORP","NYSE"
"1632",17566,"AS","04217010","ARMCO INC","NYSE"
"1633",17646,"RVB","76140610","REVERE COPPER","NYSE"
"1634",17673,"PVTL","72582H10","PIVOTAL SOFTWARE INC","NYSE"
"1635",17676,"NVT","G6700G10","NVENT ELECTRIC PLC","NYSE"
"1636",17700,"CDAY","15677J10","CERIDIAN HCM HOLDING INC","NYSE"
"1637",17701,"SMAR","83200N10","SMARTSHEET INC","NYSE"
"1638",17726,"CCK","22825510","CROWN CRK SEAL","NYSE"
"1639",17726,"CCK","22836810","CROWN HOLDINGS INC","NYSE"
"1640",17743,"BER","08442310","BERKLEY W R CORP","NYSE"
"1641",17743,"WRB","08442310","BERKLEY W R CORP","NYSE"
"1642",17750,"KMB","49436810","KIMBERLY CLARK CORP","NYSE"
"1643",17778,"BRK","08467010","BERKSHIRE HATHAW","NYSE"
"1644",17782,"SPOT","L8681T10","SPOTIFY TECHNOLOGY SA","NYSE"
"1645",17783,"APY","03755L10","APERGY CORP","NYSE"
"1646",17787,"EQH","05456110","AXA EQUITABLE HOLDINGS INC","NYSE"
"1647",17789,"CPLG","21872L10","COREPOINT LODGING INC","NYSE"
"1648",17792,"PRSP","71534710","PERSPECTA INC","NYSE"
"1649",17794,"WH","98311A10","WYNDHAM HOTELS & RESORTS INC","NYSE"
"1650",17796,"CVIA","22305A10","COVIA HOLDINGS CORP","NYSE"
"1651",17799,"INSP","45773010","INSPIRE MEDICAL SYSTEMS INC","NYSE"
"1652",17806,"PD","71726510","PHELPS DODGE","NYSE"
"1653",17815,"BTL","08777910","BETZ LABS INC","NYSE"
"1654",17822,"SYB","87114010","SYBRON CORP","NYSE"
"1655",17827,"CGC","13803510","CANOPY GROWTH CORP","NYSE"
"1656",17830,"UTX","91301710","UNITED TECH","NYSE"
"1657",17832,"HUYA","44852D10","HUYA INC","NYSE"
"1658",17836,"PRT","71425410","PERMROCK ROYALTY TRUST","NYSE"
"1659",17855,"AVLR","05338G10","AVALARA INC","NYSE"
"1660",17859,"VNE","92336X10","VEONEER INC","NYSE"
"1661",17860,"RVI","76133Q10","RETAIL VALUE INC","NYSE"
"1662",17864,"BJ","05550J10","BJ'S WHOLESALE CLUB HOLDINGS INC","NYSE"
"1663",17867,"BV","10948C10","BRIGHTVIEW HOLDINGS INC","NYSE"
"1664",17902,"POR","73620210","PORTEC INC","NYSE"
"1665",17913,"AMBO","02322P20","AMBOW EDUCATION HOLDING LTD","AMEX"
"1666",17916,"CHRA","15957P10","CHARAH SOLUTIONS INC","NYSE"
"1667",17919,"EPRT","29670E10","ESSENTIAL PROPERTIES REALTY TRUS","NYSE"
"1668",17929,"UGI","90268610","UGI CP","NYSE"
"1669",17929,"UGI","90268110","UGI CORPORATION","NYSE"
"1670",17939,"NEW","74704P10","PUXIN LTD","NYSE"
"1671",17942,"KDP","49271V10","KEURIG DR PEPPER INC","NYSE"
"1672",17949,"BE","09371210","BLOOM ENERGY CORP","NYSE"
"1673",17953,"BRY","07407710","BEATRICE FOODS","NYSE"
"1674",17961,"BGG","10904310","BRIGGS AND STRATTON CORP","NYSE"
"1675",17962,"BDY","09032410","BINDLEY WESTERN","NYSE"
"1676",17980,"CANG","13758610","CANGO INC","NYSE"
"1677",17981,"CHAP","15942R20","CHAPARRAL ENERGY INC","NYSE"
"1678",17984,"DAVA","29260V10","ENDAVA PLC","NYSE"
"1679",18012,"CWK","G2717B10","CUSHMAN & WAKEFIELD PLC","NYSE"
"1680",18013,"ARLO","04206A10","ARLO TECHNOLOGIES INC","NYSE"
"1681",18016,"HPC","42705610","HERCULES INC","NYSE"
"1682",18036,"SILV","82836310","SILVERCREST METALS INC","AMEX"
"1683",18059,"UFO","91153610","U S & FGN SECS","NYSE"
"1684",18062,"ELAN","28414H10","ELANCO ANIMAL HEALTH INC","NYSE"
"1685",18063,"EB","29975E10","EVENTBRITE INC","NYSE"
"1686",18065,"GTX","36650510","GARRETT MOTION INC","NYSE"
"1687",18067,"ZE","98939910","ZENITH ELECTS","NYSE"
"1688",18067,"ZE","98934910","ZENITH ELECTS","NYSE"
"1689",18071,"CTK","21718L10","COOTEK (CAYMAN) INC.","NYSE"
"1690",18075,"AP","03203710","AMPCO-PITTSBURGH CORP","NYSE"
"1691",18077,"FTCH","30744W10","FARFETCH LTD","NYSE"
"1692",18085,"LAIX","50736W10","LAIX INC","NYSE"
"1693",18087,"NIO","62914V10","NIO INC","NYSE"
"1694",18089,"RMED","74933X10","RA MEDICAL SYSTEMS INC","NYSE"
"1695",18091,"CW","23156110","CURTISS WRIGHT","NYSE"
"1696",18096,"XYF","98372W10","X FINANCIAL","NYSE"
"1697",18112,"FWC","35024410","FOSTER WHEELER CORP","NYSE"
"1698",18112,"FWC","G3653510","FOSTER WHEELER LTD","NYSE"
"1699",18136,"ESTC","N1450610","ELASTIC NV","NYSE"
"1700",18138,"LTHM","53814L10","LIVENT CORP","NYSE"
"1701",18141,"PLAN","03272L10","ANAPLAN INC","NYSE"
"1702",18142,"REZI","76118Y10","RESIDEO TECHNOLOGIES INC","NYSE"
"1703",18143,"LIN","G5494J10","LINDE PLC","NYSE"
"1704",18144,"ACA","03965310","ARCOSA INC","NYSE"
"1705",18145,"YETI","98585X10","YETI HOLDINGS INC","NYSE"
"1706",18147,"LOF","53000010","LIBBEY OWENS FRD","NYSE"
"1707",18147,"TNV","89667810","TRINOVA CP","NYSE"
"1708",18147,"ANV","00786910","AEROQUIP-VICKERS INC","NYSE"
"1709",18150,"ETRN","29460010","EQUITRANS MIDSTREAM CORP","NYSE"
"1710",18151,"ACB","05156X10","AURORA CANNABIS INC","NYSE"
"1711",18163,"PG","74271810","PROCT & GAMBL","NYSE"
"1712",18183,"SWI","83417Q10","SOLARWINDS CORP","NYSE"
"1713",18185,"MSC","86389T10","STUDIO CITY INTERNATIONAL HOLDIN","NYSE"
"1714",18198,"SW","86157210","STONE & WEBSTER INC","NYSE"
"1715",18221,"APHA","03765K10","APHRIA INC","NYSE"
"1716",18222,"BCSF","05684B10","BAIN CAPITAL SPECIALTY FINANCE I","NYSE"
"1717",18224,"CTRA","21241B10","CONTURA ENERGY INC","NYSE"
"1718",18246,"ROAN","76975510","ROAN RESOURCES INC","NYSE"
"1719",18247,"VAPO","92210710","VAPOTHERM INC","NYSE"
"1720",18251,"ES","27033010","EASCO CORP","NYSE"
"1721",18286,"RAY","75510310","RAYTECH CORP","NYSE"
"1722",18298,"TAK","87406020","TAKEDA PHARMACEUTICAL COMPANY","NYSE"
"1723",18299,"TME","88034P10","TENCENT MUSIC ENTERTAINMENT GROU","NYSE"
"1724",18301,"PACD","L7257P20","PACIFIC DRILLING SA","NYSE"
"1725",18315,"SGI","83117510","SLATTERY GROUP","NYSE"
"1726",18374,"HON","43850610","HONEYWELL INC","NYSE"
"1727",18382,"MTC","61166210","MONSANTO CO","NYSE"
"1728",18382,"PHA","71713U10","PHARMACIA CORP","NYSE"
"1729",18403,"JCP","70816010","PENNEY, JC","NYSE"
"1730",18411,"SO","84258710","SOUTHERN COMPANY","NYSE"
"1731",18438,"SCX","85566810","STARRETT L S CO","NYSE"
"1732",18542,"CTR","14912310","CATERPILLAR TRAC","NYSE"
"1733",18542,"CAT","14912310","CATERPILLAR TRAC","NYSE"
"1734",18550,"FDS","31409910","FEDRTD DEP STR","NYSE"
"1735",18606,"AV","05350110","AVCO CORP","NYSE"
"1736",18622,"GAM","36880210","GENERAL AMERN INVS INC","NYSE"
"1737",18649,"PCO","72570110","PITTSTON BURLINGTON GROUP","NYSE"
"1738",18649,"PZS","72570110","PITTSTON BURLINGTON GROUP","NYSE"
"1739",18649,"PZB","72570110","PITTSTON BURLINGTON GROUP","NYSE"
"1740",18649,"BCO","10969610","BRINKS COMPANY","NYSE"
"1741",18650,"BTJ","09769810","BOLT TECHNOLOGY","AMEX"
"1742",18673,"MLR","59771510","MIDLAND-ROSS","NYSE"
"1743",18681,"TRW","87264910","TRW INC","NYSE"
"1744",18710,"CGR","14450110","CARRIERS & GEN C","NYSE"
"1745",18729,"CL","19416210","COLGATE PALMOL","NYSE"
"1746",18761,"SBF","79547710","LEHMAN CORP","NYSE"
"1747",18796,"SNL","86664510","SUN CHEM CP","NYSE"
"1748",18817,"AG","01737210","ALLEGHENY INTL","NYSE"
"1749",18905,"PDG","71102110","PEOPLES DRUG STO","NYSE"
"1750",18921,"RLM","76176310","REYNOLDS METAL","NYSE"
"1751",18948,"ROK","77434710","ROCKWELL INTL","NYSE"
"1752",18956,"TY","89543610","TRI CONTL CORP","NYSE"
"1753",18964,"PEO","71654910","PETROL & RESR","NYSE"
"1754",18964,"PEO","00548F10","ADAMS NATURAL RESOURCES FUND","NYSE"
"1755",18973,"BRC","10467410","BRADY W.H.","NYSE"
"1756",18980,"AM","00172320","AM INTL INC","AMEX"
"1757",18999,"CSP","20027310","COMBUSTN ENGR","NYSE"
"1758",19019,"NS","63784410","NATL INTERGROUP","NYSE"
"1759",19027,"CZ","15084310","CELANESE CORP","NYSE"
"1760",19035,"HMW","40424510","HMW IND","NYSE"
"1761",19043,"MM","56828710","MARINE MIDLAND","NYSE"
"1762",19051,"TA","89348510","TRANSAMERICA CORP","NYSE"
"1763",19131,"USG","91202710","US GYPSUM","NYSE"
"1764",19131,"USG","90329310","USG CP","NYSE"
"1765",19131,"USG","90329330","USG CP","NYSE"
"1766",19166,"FMC","30249110","FMC CORP","NYSE"
"1767",19166,"FMC","30249130","FMC CORP","NYSE"
"1768",19174,"GH","37006410","GEN HOST","NYSE"
"1769",19238,"WHX","96314210","WHX CORPORATION","NYSE"
"1770",19254,"DI","26159710","DRESSER INDUSTRIES INC","NYSE"
"1771",19289,"MCC","59082910","MESTEK INC","NYSE"
"1772",19297,"CPS","19827910","COLUMBIA PICT","NYSE"
"1773",19350,"DE","24419910","DEERE & CO","NYSE"
"1774",19377,"BNL","08172110","BENEFICIAL CORP","NYSE"
"1775",19393,"BMY","11009710","BRISTOL-MYERS","NYSE"
"1776",19393,"BMY","11012210","BRISTOL-MYERS SQ","NYSE"
"1777",19414,"GET","37428010","GETTY OIL","NYSE"
"1778",19502,"WAG","93142210","WALGREEN CO","NYSE"
"1779",19537,"NCR","62886210","NCR CP","NYSE"
"1780",19546,"TBI","11566020","BROWN TOM INC","NYSE"
"1781",19553,"AN","03190510","AMOCO CORPORATION","NYSE"
"1782",19561,"BA","09702310","BOEING COMPANY","NYSE"
"1783",19596,"UAL","90255010","UAL INC","NYSE"
"1784",19596,"AEG","01747810","ALLEGIS CORP","NYSE"
"1785",19596,"UAL","90254910","UAL CP","NYSE"
"1786",19596,"UAL","90254950","UAL CORPORATION","NYSE"
"1787",19676,"NOM","63876010","NATOMA S","NYSE"
"1788",19677,"BFX","11988520","BUFFTON CORP","AMEX"
"1789",19677,"BFX","05541210","BFX HOSPITALITY GROUP INC","AMEX"
"1790",19692,"ACK","04247610","ARMSTRONG WRLD","NYSE"
"1791",19692,"ACK","04238410","ARMSTRONG HOLDING INC","NYSE"
"1792",19713,"ESM","29647010","ESMARK","NYSE"
"1793",19721,"G","39802810","GREYHOUND CP","NYSE"
"1794",19721,"DL","25247010","DIAL CORPORATION","NYSE"
"1795",19721,"VVI","92552R10","VIAD","NYSE"
"1796",19721,"VVI","92552R40","VIAD CORP","NYSE"
"1797",19764,"ABW","04208310","ARMADA CORP","NYSE"
"1798",19828,"DWG","23335110","DWG CORP","AMEX"
"1799",19828,"TRY","89592710","TRIARC COMPANIES","NYSE"
"1800",19828,"WEN","95058710","WENDY'S/ARBY'S GROUP INC","NYSE"
"1801",19828,"WEN","95058W10","WENDYS CO","NYSE"
"1802",19852,"SMC","83186510","SMITH, AO CP","NYSE"
"1803",19880,"MTZ","57632310","BURNUP & SIMS","NYSE"
"1804",19895,"MEA","58283410","MEAD CP","NYSE"
"1805",19916,"VO","81185010","SEAGRAM LTD","NYSE"
"1806",19975,"KES","49342210","KEYSTONE CONS","NYSE"
"1807",19976,"BLI","12330010","BUSINESSLAND","NYSE"
"1808",19992,"BBR","12365510","BUTLER MANUFACTORING CO","NYSE"
"1809",20037,"STT","86836710","SUPERIOR TELETEC","AMEX"
"1810",20053,"SNV","87161C10","SYNOVUS FINL COR","NYSE"
"1811",20053,"SNV","87161C50","SYNOVUS FINANCIAL CORP","NYSE"
"1812",20088,"CCB","12487510","CCB FINL CP NC","NYSE"
"1813",20117,"RAMP","53815P10","LIVERAMP HOLDINGS INC","NYSE"
"1814",20124,"HI","44181510","HOUSEHOLD INTL","NYSE"
"1815",20183,"KSF","74741010","QUAKER ST CP","NYSE"
"1816",20204,"CR","22439910","CRANE CO","NYSE"
"1817",20220,"BDK","09179710","BLACK & DECKER MANUFACTURING","NYSE"
"1818",20239,"ELG","28336210","EL PASO CO","NYSE"
"1819",20240,"CML","12582010","CML GROUP INC","NYSE"
"1820",20248,"CPY","12590210","CPI CORP","NYSE"
"1821",20386,"MNC","57537920","MASONITE CORP","NYSE"
"1822",20394,"OM","69002010","OUTBOARD MARINE CORP","NYSE"
"1823",20395,"CVB","12660010","CVB FINANCIAL CORPORATION","AMEX"
"1824",20415,"LUK","52728810","LEUCADIA NATL","NYSE"
"1825",20415,"JEF","47233W10","JEFFERIES FINANCIAL GROUP INC","NYSE"
"1826",20458,"AZ","04926730","ATLAS CORPORATION","NYSE"
"1827",20474,"SCM","78401510","SCM CORP","NYSE"
"1828",20482,"ABT","00282410","ABBOTT LABS","NYSE"
"1829",20512,"CAI","12719030","CACI INTL INC","NYSE"
"1830",20512,"CACI","12719030","CACI INTL INC","NYSE"
"1831",20539,"CSG","12720930","CADBURY SCHWEPPE","NYSE"
"1832",20539,"CBY","12721E10","CADBURY PLC","NYSE"
"1833",20562,"ML","57327510","MARTIN MARIETTA","NYSE"
"1834",20562,"ML","57290010","MARTIN MARIETTA","NYSE"
"1835",20589,"CYL","23252510","CYCLOPS CORP","NYSE"
"1836",20618,"CRS","14428510","CARPENTER TECHNOLOGY CORP","NYSE"
"1837",20626,"DOW","26054310","DOW CHEM CO","NYSE"
"1838",20677,"BUR","12169110","BURLINGTON INDS","NYSE"
"1839",20693,"SSC","86783310","SUNSHINE MNG","NYSE"
"1840",20693,"SSC","86783350","SUNSHINE MNG CO","NYSE"
"1841",20694,"UB","90890610","UNIONBANCAL CORPORATION","NYSE"
"1842",20730,"CBS","12484510","CBS INC","NYSE"
"1843",20750,"CWT","13078910","CALIF WATER SVC","NYSE"
"1844",20750,"CWT","13078810","CALIFORNIA WATER SERVICE CO","NYSE"
"1845",20765,"GY","36868210","GENCORP INC","NYSE"
"1846",20765,"AJRD","00780010","AEROJET ROCKETDYNE HOLDINGS INC","NYSE"
"1847",20853,"CWE","20279510","COMWLTH EDISON","NYSE"
"1848",20853,"UCM","90491110","UNICOM CORPORATION","NYSE"
"1849",20917,"PTC","69500310","PAC TIN CONS","NYSE"
"1850",20917,"ZMX","98991710","ZEMEX CORP","NYSE"
"1851",20917,"ZMX","98891010","ZEMEX CORP","NYSE"
"1852",20968,"UMM","91085810","UTD MERCHANTS","NYSE"
"1853",20976,"EAL","27619110","EASTERN AIRLINE","NYSE"
"1854",20984,"PN","69805710","PAN AM WORLD AWY","NYSE"
"1855",20984,"PN","69775710","PAN AM CP","NYSE"
"1856",21004,"GTE","36232010","GTE CP","NYSE"
"1857",21020,"AMR","00176510","AMR CP","NYSE"
"1858",21055,"GCO","37153210","GENESCO INC","NYSE"
"1859",21119,"RCB","76168810","REXNORD INC","NYSE"
"1860",21127,"AX","05459510","AXIA INC","NYSE"
"1861",21135,"FOE","31540510","FERRO CORP","NYSE"
"1862",21143,"ARV","04333910","ARVIN INDS","NYSE"
"1863",21152,"CAJ","13800630","CANON INC","NYSE"
"1864",21178,"LK","53982110","LOCKHEED CP","NYSE"
"1865",21178,"LMT","53983010","LOCKHEED MARTIN CORPORATION","NYSE"
"1866",21186,"W","96154810","WESTVACO CORP","NYSE"
"1867",21186,"MWV","58333410","MEADWESTVACO CORP","NYSE"
"1868",21186,"WRK","96145D10","WESTROCK CO","NYSE"
"1869",21207,"NEM","65163910","NEWMONT MINING","NYSE"
"1870",21231,"WGL","93883710","WASHINGTON GAS LIGHT CO","NYSE"
"1871",21231,"WGL","92924F10","WGL HOLDING INC","NYSE"
"1872",21258,"COS","21768710","COPPERWELD CP","NYSE"
"1873",21274,"GQ","40018110","GRUMMAN CP","NYSE"
"1874",21282,"CCN","17052010","CHRIS CRAFT","NYSE"
"1875",21290,"TKC","88410310","THIOKOL CORP DEL","NYSE"
"1876",21290,"CDD","21841210","CORDANT TECH INC","NYSE"
"1877",21338,"FMO","31354910","FED MOGUL CP","NYSE"
"1878",21370,"IPL","46261310","IPALCO ENTER","NYSE"
"1879",21371,"CAH","14149Y10","CARDINAL HEALTH INCORPORATED","NYSE"
"1880",21397,"CHA","15852510","CHAMPION INTL","NYSE"
"1881",21450,"SOH","85373410","STD OIL OHIO","NYSE"
"1882",21450,"SRD","85373410","STD OIL OHIO","NYSE"
"1883",21485,"NWA","62945J10","NWA INC","NYSE"
"1884",21514,"SNT","83541510","SONAT INC","NYSE"
"1885",21522,"FTR","35937010","FRUEHAUF CP MICH","NYSE"
"1886",21573,"IP","46014610","INTL PAPER","NYSE"
"1887",21638,"CGE","14444810","CARRIAGE INDS IN","NYSE"
"1888",21689,"CBC","14641510","CARTERET SVGS BK","NYSE"
"1889",21689,"CBC","14631710","CARTERET BANCORP","NYSE"
"1890",21726,"CAE","14719510","CASCADE CORP","NYSE"
"1891",21726,"CASC","14719510","CASCADE CORP","NYSE"
"1892",21768,"GO","40223710","GULF CORP","NYSE"
"1893",21776,"PE","69330410","PECO ENERGY COMPANY","NYSE"
"1894",21776,"EXC","30161N10","EXELON CORP","NYSE"
"1895",21785,"CAW","12486710","CCA INDUSTRIES, INC.","AMEX"
"1896",21792,"HOU","44216110","HOUSTON INDS","NYSE"
"1897",21792,"REI","75952J10","RELIANT ENERGY INC.","NYSE"
"1898",21792,"CNP","15189T10","CENTERPOINT ENERGY INC","NYSE"
"1899",21821,"CNG","20961510","CONSOL N GAS","NYSE"
"1900",21872,"EPI","26980310","EAGLE-PICHER","NYSE"
"1901",21928,"IDA","45138010","IDAHO PWR CO","NYSE"
"1902",21928,"IDA","45110710","IDACORP INC.","NYSE"
"1903",21936,"PFE","71708110","PFIZER INC","NYSE"
"1904",21960,"CSK","16515910","CHESAP CP VA","NYSE"
"1905",21979,"CBE","21666910","COOPER INDS INC","NYSE"
"1906",21979,"CBE","G2418210","COOPER INDUSTRIES LTD","NYSE"
"1907",21979,"CBE","G2414010","COOPER INDUSTRIES PLC","NYSE"
"1908",21995,"NWT","66752810","NORTHWEST INDS","NYSE"
"1909",22023,"MMO","60915010","MONARCH MACH","NYSE"
"1910",22023,"GWO","37184G10","GENESIS WORLDWIDE INC","NYSE"
"1911",22066,"NAS","63765710","NATL SVC IND","NYSE"
"1912",22066,"NSI","63765710","NATL SVC IND","NYSE"
"1913",22066,"NSI","63765720","NATIONAL SERVICE INDS INC","NYSE"
"1914",22074,"ASU","01953710","ALLIED SUPERMKT","NYSE"
"1915",22074,"VON","92886910","VONS COMPANIES","NYSE"
